source,id,title,company,city,remote,salary,skills,collected_at,search_keyword
Habr,habr_veb-razrabotka,Веб-разработка,Не указана,Не указан,False,,"TypeScript, TypeScript, React, TypeScript, Webpack",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/veb-razrabotka
Habr,habr_krossbrauzernaya-verstka,Кроссбраузерная верстка,Не указана,Не указан,False,,"TypeScript, TypeScript, React, TypeScript, Webpack",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/krossbrauzernaya-verstka
Habr,habr_redux,Redux,Не указана,Не указан,False,,"TypeScript, TypeScript, React, TypeScript, Webpack",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/redux
Habr,habr_1000161239,Системный аналитик НОБО,Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000161239
Habr,habr_1000166393,Тестировщик ПО Manual QA,Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000166393
Habr,habr_1000166196,Ведущий системный аналитик,Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000166196
Habr,habr_c4model,Модель C4,Не указана,Не указан,False,,"SQL, SQL, SQL, REST, SQL",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/c4model
Habr,habr_sistemnyy-analiz,Системный анализ,Не указана,Не указан,False,,"SQL, SQL, SQL, REST, SQL",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/sistemnyy-analiz
Habr,habr_enterprise-service-bus,Enterprise Service Bus,Не указана,Не указан,False,,"SQL, SQL, SQL, REST, SQL",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/enterprise-service-bus
Habr,habr_1000166252,Инженер по автотестированию на Java,Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000166252
Habr,habr_1000127243,Android Developer (Platform Team),Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000127243
Habr,habr_razrabotchik_mobilnyh_prilozhenij,Разработка мобильных приложений,Не указана,Не указан,False,,"CI/CD, Kotlin, CI/CD, Kotlin, Coroutines",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/razrabotchik_mobilnyh_prilozhenij
Habr,habr_coroutines,Coroutines,Не указана,Не указан,False,,"CI/CD, Kotlin, CI/CD, Kotlin, Flow",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/coroutines
Habr,habr_flowjs,Flow,Не указана,Не указан,False,,"CI/CD, Kotlin, CI/CD, Kotlin, Coroutines",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/flowjs
Habr,habr_android-sdk,Android SDK,Не указана,Не указан,False,,"CI/CD, Kotlin, CI/CD, Kotlin, Coroutines",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/android-sdk
Habr,habr_1000166243,Lead React,Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000166243
Habr,habr_1000166323,Программист Backend PHP на yii2 (Middle),Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000166323
Habr,habr_javascript,JavaScript,Не указана,Не указан,False,,"SQL, SQL, SQL, Git, SQL",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/javascript
Habr,habr_1000148160,PHP-разработчик,Не указана,Не указан,False,,,2026-05-11 17:35:29,python,https://career.habr.com/vacancies/1000148160
Habr,habr_composer,Composer,Не указана,Не указан,False,,"PostgreSQL, Docker, Docker, PostgreSQL, Laravel",2026-05-11 17:35:29,python,https://career.habr.com/vacancies/skills/composer
Habr,habr_1000165214,Fullstack разработчик (PHP),Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000165214
Habr,habr_jquery,JQuery,Не указана,Не указан,False,,"Git, MySQL, JavaScript, SQL, Symfony",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/jquery
Habr,habr_1000163521,DevOps-инженер,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000163521
Habr,habr_1000166373,Тимлид команды автоматизированного тестирования (JS Playwright),Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166373
Habr,habr_1000166138,Linux администратор Nginx/Apache,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166138
Habr,habr_apache,Apache,Не указана,Не указан,False,,"MySQL, Kubernetes, Linux, VMware, Linux",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/apache
Habr,habr_1000165221,Shader Developer,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000165221
Habr,habr_1000161198,Системный аналитик (со знанием кредитных процессов),Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000161198
Habr,habr_1000161196,Системный аналитик (со знанием кредитных процессов (Junior)),Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000161196
Habr,habr_1000165966,Специалист по разработке и эмуляции атак,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000165966
Habr,habr_setevaya-bezopasnost,Сетевая безопасность,Не указана,Не указан,False,,"Linux, Linux, Linux, Виртуализация, Linux",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/setevaya-bezopasnost
Habr,habr_1000166375,Руководитель отдела архитектуры и анализа,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166375
Habr,habr_1000166236,Разработчик видеотехнологий для Android,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166236
Habr,habr_dagger-2,Dagger 2,Не указана,Не указан,False,,"Android SDK, Kotlin, Разработка под Android, Coroutines",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/dagger-2
Habr,habr_android_developer,Разработка под Android,Не указана,Не указан,False,,"Android SDK, Kotlin, Dagger 2, Coroutines",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/android_developer
Habr,habr_1000166085,Прикладной администратор,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166085
Habr,habr_1000166226,Fullstack Developer (MERN / NestJS),Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166226
Habr,habr_bdd-tdd,TDD/BDD,Не указана,Не указан,False,,"DDD, Node.js, React, Next.js, DDD",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/bdd-tdd
Habr,habr_1000166338,Системный аналитик,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166338
Habr,habr_er-diagrams,ER-диаграммы,Не указана,Не указан,False,,"BPMN, UML, REST, SQL, BPMN",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/er-diagrams
Habr,habr_razrabotka-tz,Разработка ТЗ,Не указана,Не указан,False,,"BPMN, UML, REST, SQL, BPMN",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/razrabotka-tz
Habr,habr_1000166249,Pentester,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166249
Habr,habr_telegram-bots,Создание telegram-ботов,Не указана,Не указан,False,,"LLM, Создание чат-ботов, Лидогенерация, B2B, B2C",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/telegram-bots
Habr,habr_lidogeneratsiya,Лидогенерация,Не указана,Не указан,False,,"LLM, Создание чат-ботов, Создание telegram-ботов, B2B, B2C",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/lidogeneratsiya
Habr,habr_1000166301,PHP и Node.js разработчик,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166301
Habr,habr_1000166325,Сценарист чат-бота,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166325
Habr,habr_napisanie-stsenariev,Написание сценариев,Не указана,Не указан,False,,"Создание чат-ботов, Создание чат-ботов",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/napisanie-stsenariev
Habr,habr_sap-hcm,SAP HCM,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/sap-hcm
Habr,habr_1000166223,Системный инженер C/С++ в команду Storage Core SPDK [MWS Cloud Platform],Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166223
Habr,habr_nvm-express-protocol,NVM Express protocol,Не указана,Не указан,False,,"C++, C, C++",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/nvm-express-protocol
Habr,habr_1000163193,Старший Data Engineer,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000163193
Habr,habr_1000166260,Программист C#,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166260
Habr,habr_1000164910,Developer C++ (NTA),Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000164910
Habr,habr_1000133419,DevOps,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000133419
Habr,habr_devops,DevOps,Не указана,Не указан,False,,"GitLab, Openstack, Terraform, Ansible, Cucumber",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/devops
Habr,habr_cucumber,Cucumber,Не указана,Не указан,False,,"GitLab, DevOps, Openstack, Terraform, Ansible",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/cucumber
Habr,habr_allure,Allure,Не указана,Не указан,False,,"GitLab, DevOps, Openstack, Terraform, Ansible",2026-05-11 17:35:32,python,https://career.habr.com/vacancies/skills/allure
Habr,habr_1000166329,Архитектор по облачным решениям цифровых сервисов,Не указана,Не указан,False,,,2026-05-11 17:35:32,python,https://career.habr.com/vacancies/1000166329
